client_id,nom_client,genre_client,date_naissance,adresse_email,num_tel_mobile,adresse_physique,identifiant_national,type_abonnement,plan_tarifaire,date_debut_abonnement,statut_actif,moyen_paiement,facture_moyenne_mensuelle,satisfaction_client,date_consentement,consentement_marketing,optout_marketing,tenure_jours,tenure_mois,duree_appel_totale_sec,duree_appel_moyenne_sec,nb_appels,sms_total,data_totale_gb,data_moyenne_gb,nb_evenements_data_cdr,nb_evenements_total,recence_cdr_jours,nb_sessions,duree_session_moyenne_sec,duree_session_totale_sec,taux_cookies,recence_session_jours,zone_reseau_principale,qualite_signal_dominante,latitude_moyenne,longitude_moyenne,churn,data_manquante,satisfaction_manquante,nb_reclamations,reclamation_manquante,data_mois_M,data_mois_M1,tendance_data_pct,ratio_sms_appels,ratio_data_voix,score_qualite_zone,score_frustration
185,Client_185,Femme,1963-09-17,client_185@outlook.fr,21624637820,Adresse_185,6066112,Offre Prépayée,Offre Classique,2020-11-13,True,especes,4.78,4.0,2021-07-08,True,False,1510,49,969.0,193.8,5.0,8.0,0.0,0.0,0.0,19.0,1.0,7,231.8571428571429,1623,1.0,53,URBAIN,Bon,36.6148504,10.33988,0,1,0,,1,0.0,0.0,0.0,1.6,0.0,6,
186,Client_186,Femme,1977-09-08,client_186@tunisietelecom.tn,21648018523,Adresse_186,15093886,Offre à Facture,Offre Classique,2023-06-02,False,especes,91.34,,2023-09-02,True,False,579,19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,319.0,1,30.0,30,1.0,172,SUBURBAIN,Excellent,34.964925,8.621112,1,0,1,,1,0.0,0.0,0.0,20.0,0.0,6,
187,Client_187,Femme,1951-08-25,client_187@yahoo.com,21646420712,Adresse_187,19950668,Offre Prépayée,Forfait Mobile (Mixte),2023-06-11,False,ticket_recharge,20.36,1.0,2023-11-30,True,False,570,18,9.0,9.0,1.0,1.0,30.87,30.87,1.0,3.0,267.0,1,128.0,128,1.0,564,SUBURBAIN,Excellent,35.041855,9.1024675,1,0,0,5.0,0,30.87,0.0,,1.0,3512.32,6,25.0
188,Client_188,Femme,1955-12-15,client_188@yahoo.com,21654452501,Adresse_188,2506145,Offre à Facture,Offre Classique,2021-11-14,False,ticket_recharge,13.11,,,False,False,1144,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5,490.6,2453,0.8,26,RURAL,Faible,31.795453,8.669863333333334,0,0,1,,1,0.0,0.0,0.0,0.0,0.0,1,
189,Client_189,Homme,1958-11-01,client_189@yahoo.com,21623445840,Adresse_189,2192931,Offre Prépayée,Forfait Illimité,2021-10-25,False,ticket_recharge,15.26,2.0,2022-01-11,True,False,1164,38,0.0,0.0,0.0,0.0,15.73,15.73,1.0,5.0,42.0,4,266.25,1065,1.0,220,URBAIN,Bon,36.9534865,10.3129275,0,0,0,6.0,0,15.73,0.0,,0.0,100.0,6,24.0
190,Client_190,Femme,1952-07-01,client_190@yahoo.com,21646451973,Adresse_190,5889084,Offre Prépayée,Offre Classique,2020-07-19,True,ticket_recharge,21.12,5.0,2024-02-15,True,False,1627,53,2584.0,198.7692307692308,13.0,4.0,0.0,0.0,0.0,26.0,2.0,8,100.375,803,0.875,65,URBAIN,Bon,36.40614025,10.30710575,0,0,0,1.0,0,0.0,0.0,0.0,0.3077,0.0,6,1.0
191,Client_191,Homme,1959-10-02,client_191@gmail.com,21642379904,Adresse_191,1871522,Offre Prépayée,Offre Classique,2023-06-10,True,ticket_recharge,22.69,2.0,2024-01-12,True,False,571,18,1670.0,185.55555555555557,9.0,6.0,0.0,0.0,0.0,17.0,18.0,11,514.2727272727273,5657,0.6363636363636364,10,URBAIN,Excellent,36.611267,10.215258,0,0,0,2.0,0,0.0,0.0,0.0,0.6667,0.0,9,8.0
192,Client_192,Homme,1966-11-29,client_192@yahoo.com,21648353172,Adresse_192,17890709,Offre Prépayée,Offre Classique,2023-02-10,True,ticket_recharge,21.51,5.0,2024-02-02,True,False,691,22,1245.0,207.5,6.0,9.0,0.0,0.0,0.0,21.0,21.0,8,213.875,1711,0.625,20,URBAIN,Excellent,36.48580511111111,10.43237777777778,0,0,0,0.0,0,0.0,0.0,0.0,1.5,0.0,9,0.0
193,Client_193,Femme,1960-02-28,client_193@outlook.fr,21622656321,Adresse_193,3181906,Offre Prépayée,Offre Classique,2021-03-17,True,prelevement_bancaire,47.73,2.0,,False,False,1386,45,1843.0,167.54545454545453,11.0,5.0,0.0,0.0,0.0,22.0,106.0,11,268.27272727272725,2951,0.4545454545454545,30,SUBURBAIN,Bon,35.170501,9.691449,1,0,0,1.0,0,0.0,0.0,0.0,0.4545,0.0,4,4.0
194,Client_194,Femme,1981-11-27,client_194@outlook.fr,21646354552,Adresse_194,2500134,Offre Prépayée,Forfait Illimité,2021-07-17,True,ticket_recharge,9.18,3.0,2021-10-30,True,False,1264,41,0.0,0.0,0.0,0.0,247.45,19.034615384615385,13.0,42.0,21.0,7,451.2857142857143,3159,0.7142857142857143,84,RURAL,Bon,31.665834,8.4595418,0,0,0,3.0,0,14.56,6.33,130.02,0.0,100.0,2,9.0
195,Client_195,Femme,1955-09-19,client_195@gmail.com,21646832801,Adresse_195,2705243,Offre Prépayée,Offre Classique,2023-07-15,True,ticket_recharge,22.14,3.0,2023-08-30,True,False,536,17,674.0,168.5,4.0,4.0,0.0,0.0,0.0,12.0,81.0,8,272.375,2179,1.0,31,RURAL,Bon,32.799548800000004,8.0427018,0,0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,2,0.0
196,Client_196,Homme,1992-10-11,client_196@outlook.fr,21697911855,Adresse_196,1239779,Offre Prépayée,Offre Classique,2020-07-08,True,ticket_recharge,39.59,5.0,,False,False,1638,53,1191.0,132.33333333333334,9.0,4.0,0.0,0.0,0.0,20.0,7.0,8,146.5,1172,0.625,40,URBAIN,Bon,36.5802715,10.534479,0,0,0,0.0,0,0.0,0.0,0.0,0.4444,0.0,6,0.0
197,Client_197,Femme,2001-11-07,client_197@outlook.fr,21657550091,Adresse_197,16099154,Offre Prépayée,Offre Classique,2020-07-06,True,ticket_recharge,,5.0,,False,False,1640,53,946.0,189.2,5.0,8.0,0.0,0.0,0.0,18.0,34.0,11,485.0,5335,0.2727272727272727,28,URBAIN,Bon,36.0418675,10.067632499999998,0,0,0,0.0,0,0.0,0.0,0.0,1.6,0.0,6,0.0
198,Client_198,Femme,1974-02-14,client_198@yahoo.com,21698790574,Adresse_198,7289249,Offre Prépayée,Offre Classique,2023-02-10,False,ticket_recharge,14.05,1.0,2023-08-09,True,False,691,22,448.0,224.0,2.0,1.0,0.0,0.0,0.0,4.0,127.0,2,268.5,537,1.0,17,SUBURBAIN,Excellent,35.055275,9.1225,1,0,0,5.0,0,0.0,0.0,0.0,0.5,0.0,6,25.0
199,Client_199,Homme,2001-02-07,client_199@outlook.fr,21698370683,Adresse_199,9152885,Offre Prépayée,Offre Classique,2022-08-09,True,prelevement_bancaire,58.82,4.0,,False,False,876,28,2639.0,293.22222222222223,9.0,6.0,0.0,0.0,0.0,25.0,55.0,10,162.6,1626,0.6,17,URBAIN,Excellent,36.639955400000005,10.3143328,0,0,0,1.0,0,0.0,0.0,0.0,0.6667,0.0,9,2.0
200,Client_200,Femme,1960-09-05,client_200@gmail.com,21657439522,Adresse_200,7164014,Offre Prépayée,Offre Classique,2023-01-09,False,ticket_recharge,14.11,1.0,,False,False,723,23,630.0,315.0,2.0,1.0,0.0,0.0,0.0,4.0,39.0,3,122.66666666666669,368,0.6666666666666666,63,URBAIN,Excellent,36.476042,10.56466,0,0,0,3.0,0,0.0,0.0,0.0,0.5,0.0,9,15.0
201,Client_201,Homme,1954-03-28,client_201@yahoo.com,21695385010,Adresse_201,18499412,Offre Prépayée,Offre Classique,2021-11-29,False,ticket_recharge,10.64,1.0,2022-01-31,True,False,1129,37,713.0,178.25,4.0,2.0,0.0,0.0,0.0,7.0,8.0,2,420.0,840,0.5,506,SUBURBAIN,Excellent,35.249494,9.12524,0,0,0,7.0,0,0.0,0.0,0.0,0.5,0.0,6,35.0
202,Client_202,Femme,1978-04-19,client_202@tunisietelecom.tn,21655991536,Adresse_202,17216074,Offre Prépayée,Forfait Mobile (Mixte),2020-04-22,False,ticket_recharge,5.74,1.0,,False,False,1715,56,38.0,38.0,1.0,3.0,0.0,0.0,0.0,4.0,38.0,3,362.6666666666667,1088,0.3333333333333333,973,URBAIN,Excellent,37.095269,10.301158,0,0,0,,1,0.0,0.0,0.0,3.0,0.0,9,
203,Client_203,Homme,1950-09-14,client_203@yahoo.com,21694471750,Adresse_203,6333968,Offre à Facture,Offre Classique,2020-01-02,True,ticket_recharge,38.34,1.0,,False,False,1826,59,1887.0,209.66666666666663,9.0,7.0,0.0,0.0,0.0,24.0,48.0,8,192.0,1536,0.5,538,URBAIN,Bon,36.45112242857143,10.285220857142855,0,0,0,1.0,0,0.0,0.0,0.0,0.7778,0.0,6,5.0
204,Client_204,Femme,1989-07-30,client_204@gmail.com,21623765331,Adresse_204,19325032,Offre Prépayée,Offre Classique,2021-10-03,False,ticket_recharge,,2.0,2022-06-05,True,False,1186,38,340.0,113.33333333333331,3.0,1.0,0.0,0.0,0.0,5.0,66.0,2,101.5,203,0.5,227,URBAIN,Excellent,36.43469475,10.28431675,0,1,0,5.0,0,0.0,0.0,0.0,0.3333,0.0,9,20.0
205,Client_205,Femme,1986-11-27,client_205@yahoo.com,21649976766,Adresse_205,14683909,Offre à Facture,Offre Classique,2023-10-03,False,ticket_recharge,33.92,1.0,2021-04-07,True,False,456,14,223.0,223.0,1.0,1.0,0.0,0.0,0.0,6.0,133.0,2,195.5,391,1.0,935,URBAIN,Excellent,36.667873,9.951039,1,0,0,6.0,0,0.0,0.0,0.0,1.0,0.0,9,30.0
206,Client_206,Homme,1971-11-18,client_206@yahoo.com,21691865139,Adresse_206,8465106,Offre Prépayée,Forfait Mobile (Mixte),2022-05-04,False,ticket_recharge,13.48,1.0,2023-03-19,True,True,973,31,380.0,126.66666666666669,3.0,1.0,8.68,8.68,1.0,5.0,307.0,2,97.0,194,1.0,469,URBAIN,Bon,,,1,0,0,2.0,0,8.68,0.0,,0.3333,23.3903,6,10.0
207,Client_207,Homme,1975-11-01,client_207@gmail.com,21648543159,Adresse_207,13227503,Offre à Facture,Offre Classique,2023-06-02,True,ticket_recharge,51.73,2.0,,False,False,579,19,1393.0,174.125,8.0,8.0,0.0,0.0,0.0,21.0,19.0,6,199.66666666666663,1198,0.3333333333333333,47,SUBURBAIN,Bon,35.338350500000004,9.269688,0,0,0,6.0,0,0.0,0.0,0.0,1.0,0.0,4,24.0
208,Client_208,Femme,1946-02-22,client_208@yahoo.com,21693901717,Adresse_208,14070771,Offre à Facture,Offre Classique,2021-01-19,True,ticket_recharge,11.02,2.0,,False,False,1443,47,1629.0,203.625,8.0,7.0,0.0,0.0,0.0,22.0,107.0,5,411.6,2058,0.2,233,URBAIN,Excellent,36.32110375,10.2303265,1,1,0,3.0,0,0.0,0.0,0.0,0.875,0.0,9,12.0
209,Client_209,Homme,1969-02-12,client_209@gmail.com,21697816525,Adresse_209,18156406,Offre Prépayée,Offre Classique,2020-06-01,True,ticket_recharge,28.82,1.0,,False,False,1675,55,1866.0,155.5,12.0,2.0,0.0,0.0,0.0,17.0,11.0,9,162.33333333333334,1461,0.4444444444444444,15,SUBURBAIN,Bon,35.131957875,9.462024375,0,0,0,2.0,0,0.0,0.0,0.0,0.1667,0.0,4,10.0
210,Client_210,Homme,2000-09-27,client_210@gmail.com,21656692796,Adresse_210,13694245,Offre Prépayée,Forfait Illimité,2023-02-27,True,especes,11.7,2.0,2023-05-24,True,False,674,22,0.0,0.0,0.0,0.0,234.97,21.36090909090909,11.0,45.0,7.0,4,413.75,1655,0.75,53,URBAIN,Excellent,36.35226375,10.43343725,0,0,0,3.0,0,10.97,22.24,-50.67,0.0,100.0,9,12.0
211,Client_211,Homme,1953-12-12,client_211@tunisietelecom.tn,21627822567,Adresse_211,1421280,Offre Prépayée,Offre Classique,2022-12-12,True,ticket_recharge,9.62,5.0,,False,False,751,24,841.0,140.16666666666666,6.0,2.0,0.0,0.0,0.0,14.0,23.0,6,460.8333333333333,2765,0.3333333333333333,111,SUBURBAIN,Faible,35.312692600000005,9.3280814,0,0,0,1.0,0,0.0,0.0,0.0,0.3333,0.0,2,1.0
212,Client_212,Homme,1992-02-13,client_212@outlook.fr,21644133211,Adresse_212,11341207,Offre Prépayée,Forfait Mobile (Mixte),2021-12-30,False,ticket_recharge,,1.0,2022-08-03,True,True,1098,36,464.0,154.66666666666666,3.0,2.0,47.89,11.9725,4.0,9.0,3.0,1,145.0,145,1.0,422,SUBURBAIN,Bon,34.513055,9.103436,0,0,0,5.0,0,6.74,9.07,-25.69,0.6667,105.6883,4,25.0
213,Client_213,Femme,1960-09-24,client_213@outlook.fr,21648440449,Adresse_213,2230746,Offre Prépayée,Offre Classique,2020-04-08,False,ticket_recharge,9.35,2.0,2023-12-16,True,False,1729,56,170.0,85.0,2.0,0.0,0.0,0.0,0.0,3.0,30.0,5,362.4,1812,1.0,144,RURAL,Bon,32.749035,8.671654666666667,0,0,0,8.0,0,0.0,0.0,0.0,0.0,0.0,2,32.0
214,Client_214,Femme,1976-01-17,client_214@yahoo.com,21622726199,Adresse_214,4289791,Offre Prépayée,Offre Classique,2020-09-03,True,ticket_recharge,9.72,2.0,2021-06-07,True,True,1581,51,1644.0,137.0,12.0,5.0,0.0,0.0,0.0,26.0,77.0,4,1412.0,5648,0.5,68,RURAL,Bon,0.0,0.0,0,0,0,1.0,0,0.0,0.0,0.0,0.4167,0.0,2,4.0
215,Client_215,Homme,1946-02-17,client_215@yahoo.com,21646071915,Adresse_215,2162189,Offre Prépayée,Forfait Mobile (Mixte),2022-04-15,False,ticket_recharge,22.87,,,False,False,992,32,530.0,265.0,2.0,1.0,29.27,14.635,2.0,6.0,78.0,1,1030.0,1030,0.0,714,URBAIN,Bon,36.935439,10.686476,0,0,1,,1,23.75,5.52,200.0,0.5,56.5518,6,
216,Client_216,Homme,1965-08-27,client_216@tunisietelecom.tn,21621443945,Adresse_216,6730385,Offre Prépayée,Offre Classique,2023-10-22,True,ticket_recharge,13.4,1.0,2021-06-22,True,False,437,14,667.0,222.33333333333331,3.0,7.0,0.0,0.0,0.0,15.0,185.0,10,171.7,1717,0.7,260,URBAIN,Bon,36.475415375,10.045016375,1,0,0,4.0,0,0.0,0.0,0.0,2.3333,0.0,6,20.0
217,Client_217,Homme,1965-10-10,client_217@tunisietelecom.tn,21697310114,Adresse_217,13381486,Offre Prépayée,Forfait Mobile (Mixte),2023-04-22,False,ticket_recharge,22.16,1.0,,False,False,620,20,1095.0,273.75,4.0,5.0,4.46,4.46,1.0,10.0,5.0,5,837.2,4186,0.4,212,URBAIN,Excellent,36.27071166666666,10.198011,0,0,0,,1,4.46,0.0,,1.25,4.1708,9,
218,Client_218,Homme,1946-12-30,client_218@tunisietelecom.tn,21644603110,Adresse_218,7713070,Offre Prépayée,Forfait Illimité,2023-12-08,False,especes,58.4,1.0,2020-11-27,True,False,390,12,0.0,0.0,0.0,0.0,22.18,22.18,1.0,3.0,751.0,1,631.0,631,1.0,360,URBAIN,Bon,36.543342,9.889273,1,0,0,5.0,0,22.18,0.0,,0.0,100.0,6,25.0
219,Client_219,Femme,1976-12-01,client_219@gmail.com,21698690840,Adresse_219,19168326,Offre à Facture,Forfait Mobile (Mixte),2021-02-04,True,ticket_recharge,,1.0,2021-07-22,True,True,1427,46,2412.0,201.0,12.0,5.0,88.97,22.2425,4.0,21.0,8.0,8,406.625,3253,0.875,263,URBAIN,Excellent,36.3337008,10.441608,0,0,0,3.0,0,10.09,46.16,-78.14,0.4167,37.7717,9,15.0
220,Client_220,Femme,1961-05-25,client_220@tunisietelecom.tn,21657501553,Adresse_220,6393455,Offre Prépayée,Offre Classique,2022-02-05,True,prelevement_bancaire,18.3,2.0,2022-12-31,True,True,1061,34,501.0,100.2,5.0,7.0,0.0,0.0,0.0,17.0,12.0,5,330.8,1654,0.6,456,URBAIN,Bon,,,0,0,0,3.0,0,0.0,0.0,0.0,1.4,0.0,6,12.0
221,Client_221,Homme,1996-09-18,client_221@tunisietelecom.tn,21652274634,Adresse_221,4770183,Offre Prépayée,Forfait Mobile (Mixte),2023-09-29,False,ticket_recharge,16.32,2.0,2021-03-06,True,True,460,15,601.0,200.33333333333331,3.0,1.0,11.92,5.96,2.0,6.0,378.0,2,179.5,359,0.0,164,URBAIN,Bon,36.799433,10.324496,1,0,0,4.0,0,5.77,6.15,-6.18,0.3333,20.3096,6,16.0
222,Client_222,Homme,1953-02-15,client_222@yahoo.com,21692228807,Adresse_222,18085904,Offre Prépayée,Offre Classique,2020-10-06,True,prelevement_bancaire,,1.0,,False,False,1548,50,681.0,170.25,4.0,2.0,0.0,0.0,0.0,14.0,63.0,6,504.8333333333333,3029,0.6666666666666666,13,URBAIN,Excellent,36.38807616666666,10.380184666666668,0,0,0,,1,0.0,0.0,0.0,0.5,0.0,9,
223,Client_223,Homme,1984-10-10,client_223@tunisietelecom.tn,21696163515,Adresse_223,7699744,Offre Prépayée,Forfait Mobile (Mixte),2022-06-02,True,especes,15.92,1.0,2023-04-03,True,False,944,31,1075.0,119.44444444444444,9.0,11.0,61.55,6.838888888888889,9.0,29.0,16.0,9,639.5555555555555,5756,0.7777777777777778,71,SUBURBAIN,Bon,35.238995583333335,9.238393333333333,0,0,0,4.0,0,16.89,2.13,200.0,1.2222,58.63,4,20.0
224,Client_224,Femme,1997-06-27,client_224@gmail.com,21698601748,Adresse_224,13801445,Offre à Facture,Offre Classique,2023-11-01,False,ticket_recharge,33.96,1.0,,False,False,427,14,1023.0,204.6,5.0,1.0,0.0,0.0,0.0,7.0,112.0,1,97.0,97,1.0,160,URBAIN,Excellent,36.91502,10.295066,1,0,0,,1,0.0,0.0,0.0,0.2,0.0,9,
225,Client_225,Homme,1988-12-09,client_225@gmail.com,21695463158,Adresse_225,7839789,Offre à Facture,Forfait Mobile (Mixte),2022-09-08,True,especes,8.75,5.0,2023-04-25,True,False,846,27,2025.0,144.64285714285714,14.0,4.0,90.28,10.031111111111109,9.0,27.0,48.0,13,276.84615384615387,3599,0.6923076923076923,33,URBAIN,Excellent,36.396868,10.17876275,0,0,0,0.0,0,19.57,5.92,200.0,0.2857,45.6527,9,0.0
226,Client_226,Femme,1992-12-06,client_226@yahoo.com,21627181422,Adresse_226,3582814,Offre à Facture,Offre Classique,2022-01-21,False,ticket_recharge,12.74,,,False,False,1076,35,298.0,149.0,2.0,0.0,0.0,0.0,0.0,2.0,69.0,1,128.0,128,0.0,112,URBAIN,Excellent,36.4023325,10.121451,0,0,1,,1,0.0,0.0,0.0,0.0,0.0,9,
227,Client_227,Homme,2001-01-10,client_227@tunisietelecom.tn,21655413359,Adresse_227,4769457,Offre Prépayée,Offre Classique,2023-12-05,True,prelevement_bancaire,,2.0,2021-03-26,True,False,393,12,1039.0,207.8,5.0,5.0,0.0,0.0,0.0,11.0,195.0,8,284.875,2279,0.875,57,SUBURBAIN,Bon,35.47605025,9.59599075,1,0,0,1.0,0,0.0,0.0,0.0,1.0,0.0,4,4.0
228,Client_228,Femme,1994-02-28,client_228@tunisietelecom.tn,21648640167,Adresse_228,11953692,Offre Prépayée,Offre Classique,2021-08-31,False,ticket_recharge,9.7,2.0,,False,False,1219,40,143.0,143.0,1.0,1.0,0.0,0.0,0.0,4.0,88.0,4,393.75,1575,0.75,466,SUBURBAIN,Excellent,35.284655,9.608427,0,0,0,8.0,0,0.0,0.0,0.0,1.0,0.0,6,32.0
229,Client_229,Homme,1958-11-22,client_229@gmail.com,21648322153,Adresse_229,11217770,Offre Prépayée,Forfait Mobile (Mixte),2023-05-09,True,ticket_recharge,6.8,2.0,,False,False,603,19,2455.0,153.4375,16.0,14.0,135.54,13.553999999999998,10.0,40.0,7.0,5,237.8,1189,0.4,191,URBAIN,Excellent,36.33231666666666,10.287625666666669,0,0,0,6.0,0,18.73,4.99,200.0,0.875,56.5348,9,24.0
230,Client_230,Femme,1958-12-23,client_230@tunisietelecom.tn,21693519507,Adresse_230,5836917,Offre Prépayée,Offre Classique,2023-02-21,False,ticket_recharge,6.0,1.0,2023-07-31,True,False,680,22,521.0,260.5,2.0,0.0,0.0,0.0,0.0,3.0,41.0,1,172.0,172,1.0,272,URBAIN,Excellent,36.797333,10.021576,0,0,0,,1,0.0,0.0,0.0,0.0,0.0,9,
231,Client_231,Homme,1950-11-14,client_231@tunisietelecom.tn,21642256715,Adresse_231,17969129,Offre à Facture,Offre Classique,2023-11-14,False,prelevement_bancaire,10.75,1.0,2020-07-05,True,False,414,13,6.0,6.0,1.0,2.0,0.0,0.0,0.0,5.0,278.0,3,205.33333333333331,616,1.0,162,URBAIN,Bon,36.38322,9.9734,1,0,0,4.0,0,0.0,0.0,0.0,2.0,0.0,6,20.0
232,Client_232,Homme,1965-02-22,client_232@tunisietelecom.tn,21642526534,Adresse_232,16910184,Offre Prépayée,Forfait Mobile (Mixte),2023-09-11,True,ticket_recharge,11.64,3.0,,False,False,478,15,712.0,118.66666666666669,6.0,11.0,207.06,17.255,12.0,29.0,32.0,7,193.0,1351,0.4285714285714285,48,URBAIN,Excellent,36.601451833333336,10.513281,0,0,0,3.0,0,64.55,31.54,104.66,1.8333,297.7942,9,9.0
233,Client_233,Homme,1977-12-22,client_233@outlook.fr,21698346562,Adresse_233,16301533,Offre Prépayée,Offre Classique,2021-04-08,True,ticket_recharge,21.06,,,False,False,1364,44,747.0,106.71428571428572,7.0,10.0,0.0,0.0,0.0,24.0,14.0,10,173.1,1731,0.2,246,SUBURBAIN,Bon,35.01616475,8.99381975,0,0,1,,1,0.0,0.0,0.0,1.4286,0.0,4,
234,Client_234,Femme,1954-06-03,client_234@yahoo.com,21624802986,Adresse_234,2826525,Offre Prépayée,Offre Classique,2020-07-25,False,ticket_recharge,,,2024-05-26,True,True,1621,53,935.0,233.75,4.0,1.0,0.0,0.0,0.0,5.0,16.0,1,52.0,52,1.0,261,URBAIN,Bon,36.23379966666667,10.281751333333334,0,0,1,,1,0.0,0.0,0.0,0.25,0.0,6,
235,Client_235,Homme,2000-03-03,client_235@outlook.fr,21691371616,Adresse_235,8417874,Offre Prépayée,Offre Classique,2021-10-21,True,especes,18.06,3.0,,False,False,1168,38,1989.0,198.9,10.0,5.0,0.0,0.0,0.0,21.0,220.0,12,377.6666666666667,4532,0.4166666666666667,1,SUBURBAIN,Bon,35.1007245,8.95555175,1,0,0,4.0,0,0.0,0.0,0.0,0.5,0.0,4,12.0
236,Client_236,Femme,1960-06-15,client_236@yahoo.com,21693710527,Adresse_236,15466951,Offre Prépayée,Offre Classique,2022-02-02,True,ticket_recharge,9.01,4.0,,False,False,1064,34,1669.0,238.42857142857144,7.0,5.0,0.0,0.0,0.0,15.0,60.0,8,547.5,4380,0.375,361,URBAIN,Excellent,36.370921333333335,10.274268,0,0,0,2.0,0,0.0,0.0,0.0,0.7143,0.0,9,4.0
237,Client_237,Femme,1973-10-19,client_237@gmail.com,21699370043,Adresse_237,12478768,Offre Prépayée,Offre Classique,2022-08-12,True,ticket_recharge,10.73,5.0,,False,False,873,28,2831.0,166.52941176470588,17.0,6.0,0.0,0.0,0.0,33.0,26.0,9,132.77777777777777,1195,0.3333333333333333,88,URBAIN,Bon,36.469571,10.438402833333331,0,0,0,0.0,0,0.0,0.0,0.0,0.3529,0.0,6,0.0
238,Client_238,Homme,1984-11-04,client_238@tunisietelecom.tn,21693843236,Adresse_238,18089478,Offre Prépayée,Offre Classique,2021-02-06,True,ticket_recharge,,2.0,,False,False,1425,46,282.0,56.4,5.0,4.0,0.0,0.0,0.0,13.0,101.0,9,142.66666666666666,1284,0.2222222222222222,54,URBAIN,Excellent,36.5053256,9.9536914,1,0,0,4.0,0,0.0,0.0,0.0,0.8,0.0,9,16.0
239,Client_239,Homme,1952-12-24,client_239@yahoo.com,21698379933,Adresse_239,16124674,Offre Prépayée,Offre Classique,2020-09-26,False,ticket_recharge,37.29,2.0,,False,False,1558,51,317.0,317.0,1.0,1.0,0.0,0.0,0.0,2.0,50.0,1,433.0,433,0.0,89,URBAIN,Excellent,,,0,0,0,3.0,0,0.0,0.0,0.0,1.0,0.0,9,12.0
240,Client_240,Homme,1982-03-12,client_240@outlook.fr,21647153973,Adresse_240,9326435,Offre Prépayée,Offre Classique,2020-05-26,True,ticket_recharge,6.85,3.0,2020-11-29,True,False,1681,55,1872.0,144.0,13.0,5.0,0.0,0.0,0.0,24.0,31.0,9,177.88888888888889,1601,0.7777777777777778,288,RURAL,Bon,31.5417792,8.557519000000001,0,0,0,3.0,0,0.0,0.0,0.0,0.3846,0.0,2,9.0
241,Client_241,Femme,1978-04-02,client_241@tunisietelecom.tn,21652960584,Adresse_241,1402980,Offre Prépayée,Forfait Mobile (Mixte),2023-03-17,True,prelevement_bancaire,21.55,3.0,2023-03-20,True,False,656,21,2555.0,196.53846153846155,13.0,5.0,40.66,8.132000000000001,5.0,23.0,1.0,5,226.2,1131,0.8,176,SUBURBAIN,Bon,34.99801575,8.967648,0,0,0,2.0,0,4.71,22.07,-78.66,0.3846,16.2958,4,6.0
242,Client_242,Homme,1984-06-02,client_242@gmail.com,21697223754,Adresse_242,8557260,Offre Prépayée,Offre Classique,2022-05-13,True,ticket_recharge,11.44,1.0,2022-09-21,True,False,964,31,2723.0,389.0,7.0,6.0,0.0,0.0,0.0,21.0,102.0,10,273.6,2736,0.8,62,URBAIN,Excellent,36.716386,10.3887744,1,1,0,2.0,0,0.0,0.0,0.0,0.8571,0.0,9,10.0
243,Client_243,Femme,1969-01-22,client_243@yahoo.com,21641578688,Adresse_243,17932667,Offre à Facture,Offre Classique,2021-05-03,True,ticket_recharge,35.22,5.0,,False,False,1339,43,1507.0,251.16666666666663,6.0,7.0,0.0,0.0,0.0,20.0,3.0,10,361.2,3612,0.3,96,URBAIN,Excellent,36.4878945,10.0499075,0,0,0,0.0,0,0.0,0.0,0.0,1.1667,0.0,9,0.0
244,Client_244,Femme,1983-11-09,client_244@yahoo.com,21655226156,Adresse_244,13531528,Offre Prépayée,Forfait Illimité,2022-07-17,True,ticket_recharge,98.96,4.0,,False,False,899,29,0.0,0.0,0.0,0.0,395.25,21.95833333333333,18.0,56.0,8.0,7,181.42857142857144,1270,0.4285714285714285,130,URBAIN,Bon,36.62075733333334,10.230121666666667,0,0,0,2.0,0,20.25,15.24,32.87,0.0,100.0,6,4.0
245,Client_245,Homme,1946-12-30,client_245@yahoo.com,21656755892,Adresse_245,7922496,Offre Prépayée,Offre Classique,2021-07-04,True,ticket_recharge,10.65,2.0,2022-02-06,True,False,1277,41,1544.0,171.55555555555554,9.0,3.0,0.0,0.0,0.0,15.0,80.0,9,320.0,2880,0.8888888888888888,129,SUBURBAIN,Bon,35.4402738,9.2899532,0,0,0,2.0,0,0.0,0.0,0.0,0.3333,0.0,4,8.0
246,Client_246,Homme,1993-08-06,client_246@tunisietelecom.tn,21628983372,Adresse_246,14502626,Offre Prépayée,Offre Classique,2020-12-03,False,ticket_recharge,6.71,1.0,,False,False,1490,48,239.0,239.0,1.0,3.0,0.0,0.0,0.0,6.0,393.0,1,408.0,408,0.0,272,URBAIN,Bon,36.2733955,10.35253175,1,0,0,9.0,0,0.0,0.0,0.0,3.0,0.0,6,45.0
